,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
744,Ravenclaw,Betsy,Mcnulty,1998-08-31,Left,21978.0,-483.39828789482857,2.1911058941910784,4.8339828789482855,4.12,645.920887941366,591.1119466562639,nan,1062.0996082795405,9.814290301378072,-0.1220568156302735,-231.48288,1.54
745,Hufflepuff,Carmel,Olivares,1997-10-25,Left,57084.0,476.6835504564386,3.020527660191415,-4.766835504564386,7.775,-649.92791442077,444.94349548649114,4.44375676474414,1062.2976840573992,6.181211732032223,-1.0024516120601843,-243.31048,-17.02
746,Gryffindor,Yolanda,Crenshaw,1999-08-07,Right,46502.0,108.831102524061,-6.608834276839419,-1.0883110252406099,4.204,-475.4580049720154,588.712266303403,-5.282672241250159,963.8653693121845,2.6891335602426154,-1.1679975391998163,-251.04179,156.78
747,Slytherin,Rufus,Hanna,1998-05-21,Right,55282.0,-500.1574032506823,-6.396002139488733,5.0015740325068245,-5.362,-522.2637249948411,374.2283838638125,5.162758827770557,1064.0332899030402,9.635763472531387,0.08340010575345125,-251.52923,-107.69
748,Ravenclaw,Ruthie,Hennessey,1999-10-02,Left,55822.0,-605.1690924876692,3.649099472007122,6.051690924876692,5.044,606.1203514615,690.8804539178152,4.221924952936674,1041.5330878808963,8.997370378174917,0.9700286918905174,-230.0022,24.51
749,Slytherin,Gena,Mcdaniels,1999-02-12,Left,20184.0,-619.1370880234127,-4.777998330560197,6.191370880234128,-2.977,-380.3497401750723,444.2831477855997,4.216109679064087,1055.8337006023594,11.226360520053287,-0.3239582043354639,-244.86731,-24.54
750,Ravenclaw,Jade,Trent,2000-03-08,Right,47023.0,-731.8349522986944,6.362543898556164,7.318349522986942,4.151,338.0887110645306,585.9564972909562,2.6408693559940857,1031.0104732702084,3.5218438050371152,-1.4547839584107602,-230.34207,38.38
751,Slytherin,Gil,Flowers,1997-04-26,Left,35760.0,-561.9179993188217,-1.2979662640028096,5.619179993188214,-3.957,-595.2687551257286,409.2387639463169,3.4921550757454423,1046.302109200073,8.05922885135039,-2.973104146560168,-246.27332,-7.77
752,Gryffindor,Nilda,Brogan,1997-04-16,Right,64395.0,597.0366261315444,-3.4482006663933635,-5.9703662613154425,7.359,-95.69736493123102,nan,-4.1743558750331085,958.2566180992128,1.1268872970354142,-1.791074054701447,-250.10574,147.89
753,Slytherin,Amos,Toth,1997-10-24,Right,38175.0,-565.5161387127905,-3.9838785738223024,5.6551613871279045,nan,-750.1280366250177,381.29121766529886,5.395228818965578,1068.5513329175024,10.606231378531717,0.966333320364866,-247.74576,-68.57
754,Ravenclaw,Sun,Fiore,1999-07-10,Left,22683.0,-452.73045841379496,5.287446756952092,4.52730458413795,4.303,269.48298415690493,546.0176495891253,4.85266640704412,1044.2530093509235,7.193326472480532,-0.2009187016657079,-231.53812,29.73
755,Slytherin,Will,Chau,1998-10-25,Left,37007.0,-419.87890478384736,-4.672220154574621,4.198789047838474,-6.051,-258.95554357582597,444.9568746558168,3.1336000274658966,1046.3159124366416,10.684186361838382,-0.37092765221843305,-250.03644,-11.4
756,Hufflepuff,Delmer,Cope,1997-02-15,Left,28965.0,680.2946427204909,3.7117021533013936,-6.8029464272049065,5.011,-195.89608465406388,379.1382340669694,10.693024551942287,1026.5742007483127,8.133596322213277,0.5405325641972798,-243.39375,-43.78
757,Gryffindor,Pansy,Mosher,1999-12-15,Left,31882.0,689.3561417314064,-5.76315776392788,-6.893561417314063,5.942,-16.519432386501975,nan,-1.9744468934349493,961.1128278945888,4.431963256041222,1.5627795342839057,-251.21916,136.89
758,Ravenclaw,Augustine,Stahl,2000-09-27,Right,60238.0,-428.4509288631906,3.5114667329450864,4.284509288631907,6.269,531.9565047829351,618.8840565190873,6.114810045485884,1054.8277536720148,8.042720674520938,-1.1064700873323106,-231.13896,-38.98
759,Slytherin,Rufus,Sizemore,2000-03-25,Right,45136.0,-511.05571614425315,-3.794730537770993,5.110557161442532,-7.552,nan,377.49122469543437,2.7061460956064147,1069.1739788788177,9.475613835511792,-0.7581263679972087,-251.73858,-43.42
760,Slytherin,Waylon,Manson,1999-01-27,Right,47193.0,-480.5297832218168,-3.1550701584123413,4.8052978322181685,-5.659,-534.4933512217668,406.4450756021054,2.7015496597758104,1058.023824370023,8.810656042840748,1.05277118076594,-250.02352,-28.24
761,Gryffindor,Erwin,Baldwin,1999-03-15,Left,46674.0,341.989993930929,-5.4414536810459575,-3.4198999393092904,4.1960000000000015,-844.6290798887647,587.5502120297098,-6.282411184667176,945.3372015045627,2.399051126567705,0.11693202513238996,-253.843,215.44
762,Hufflepuff,Garry,Sonnier,1997-01-10,Right,34595.0,637.6831648362488,2.26948426138587,-6.376831648362489,5.176,-362.2126038599779,451.17296696189453,6.681690833346214,1034.9719172942418,9.107221699626221,0.0929422150511807,-244.76615,13.38
763,Slytherin,Richelle,Graf,1998-08-09,Left,23236.0,-741.8085100269913,-3.2532510909291474,7.418085100269913,-4.647,-544.466580864913,356.48174410259315,3.2761778872718628,1076.073799715202,8.434829103573433,-0.4666070916042761,-245.9952,-54.76
764,Gryffindor,Benton,Pina,2001-02-08,Right,57163.0,644.9989004295769,-4.7279141228671495,-6.449989004295769,5.266,-274.8139012008665,593.0265891129568,nan,945.0715612623981,1.7319233933842764,1.0990167416651322,-253.60865,171.29
765,Slytherin,Scotty,Francis,1999-10-19,Right,73346.0,-439.95931287766365,-3.9709912040536612,4.399593128776637,-4.065,-573.7053625725603,398.5531849342448,5.051157015530851,1033.0084881149298,6.535668470483524,0.009789912356452029,-250.90718,-83.18
766,Ravenclaw,Leonard,Jude,1997-06-30,Left,51896.0,-637.5688086461298,3.5089661272492587,6.375688086461299,4.378,468.6002595094968,570.4574586978267,6.518352582808332,1055.5903571936283,7.363749184214733,2.211325605788025,-231.08758,-52.91
767,Ravenclaw,Nicki,Jeter,1997-09-06,Left,58598.0,-351.3199643323684,7.528875287922487,3.5131996433236834,6.174,244.03262007130783,640.6980782758437,6.8321877522418815,1038.7563690439733,8.727507483125986,0.1881421839375918,-229.70223,22.81
768,Hufflepuff,Dee,Mccurdy,1998-07-19,Right,59072.0,547.2580630529951,3.756164890259532,-5.4725806305299525,4.987,-448.1076230818171,420.960898098254,nan,1048.4980867924903,5.9248985798795175,0.2814437595638904,-245.40747,-22.07
769,Hufflepuff,Cecil,Mattos,1997-09-13,Left,44926.0,641.7789060982134,6.005068684102984,-6.417789060982134,5.567,-803.555855890684,382.6814264919278,4.704956039586188,1071.5381862760162,6.503348248481489,0.01834568600422156,-244.86751,6.37
770,Hufflepuff,Alejandra,Cardwell,1997-05-11,Right,72295.0,526.3325363743589,4.465065898178499,-5.26332536374359,5.626,-503.2211206907488,363.83021640827315,3.177358558903636,1063.0171654269875,1.3595326441001476,-2.0441768081630025,-246.58563,-50.09
771,Gryffindor,Brandy,Fielder,1997-02-24,Left,40949.0,430.7461438252797,-6.710169597290131,-4.307461438252797,3.699,-794.2185604748418,538.8803199866671,-4.920976287823453,939.720181744274,2.1008494753551297,1.614348697169676,-255.60148,185.5
772,Hufflepuff,Fay,Wentz,1997-09-02,Right,48086.0,579.8379689889284,2.52618153586077,-5.798379689889284,2.922,-519.6189312470848,363.96582505592505,8.447594446661071,1059.8060299858093,8.700228300758884,-0.7282339739657919,-247.19638,-63.52
773,Ravenclaw,Dillon,Shelly,1998-06-12,Left,35599.0,-584.8584245605769,4.1705174993573735,5.848584245605768,3.92,389.16187049465276,560.6063788234344,3.608483591148053,1041.9754900739642,5.612239990812372,0.9463288813358921,-232.1417,15.38
774,Hufflepuff,Colby,Loper,2001-05-08,Left,36880.0,481.7930618673,4.834819697872264,-4.8179306186729995,5.159,-333.104819961426,418.4577529258741,9.997830216832462,1029.712341730321,8.330518928763519,0.28103889868460313,-241.36018,-26.2
775,Ravenclaw,Hellen,Friday,2001-01-15,Left,41960.0,-379.459493003308,5.763242221243805,3.79459493003308,6.0120000000000005,351.1156932305865,664.6867183005437,5.1466109625469985,1037.997549199013,9.727278684322467,-2.088013271665041,-229.75215,56.52
776,Gryffindor,Kayla,Jameson,1997-05-29,Left,41034.0,651.4999608709228,-4.316909360524635,-6.514999608709228,5.471,-499.0272687677789,607.2816528962687,-5.288429257783419,942.1237204885288,3.14941134996067,0.08213451130893862,-253.00483,223.19
777,Hufflepuff,Sheri,Mccool,1996-12-15,Left,55050.0,484.7857469475904,4.987835732276297,-4.847857469475904,4.939,-663.7077286663898,437.38849942957177,nan,1059.7875428931436,nan,1.8973367557340644,-244.79336,21.42
778,Ravenclaw,Benton,Spalding,1997-06-08,Left,62759.0,-388.4854723956244,7.3068299435627475,3.884854723956243,7.09,496.2515423151165,630.7497915364828,3.7677112276703015,1044.7808038034987,4.897175678612778,0.5355656514154086,-229.56172,18.21
779,Slytherin,Lorna,Graves,2000-03-28,Left,68570.0,-387.7448324502113,-4.604619969975151,3.8774483245021134,-6.945,-419.16429373366526,403.71291151908974,1.72055017703211,1058.5804798295928,7.637557962209646,-0.4045276627737053,-253.98429,-54.3
780,Ravenclaw,Dan,Minnick,2000-01-25,Left,43744.0,-557.7641790186793,3.181074190032392,5.577641790186791,nan,398.75778664190597,575.7180182994442,3.864577067869887,1049.2698964183048,6.77020572105366,-0.034718885412756126,-233.14236,-0.64
781,Ravenclaw,Ida,Leroy,1997-05-27,Left,38744.0,-360.9760665490488,9.489892165724843,3.609760665490489,6.119,376.6481516520594,589.2348977945853,3.580280057277456,1043.1738478478603,4.894103012123829,nan,-228.81387,60.16
782,Hufflepuff,Winnie,Wentworth,2001-04-04,Left,23669.0,558.3641462242324,5.073431532145102,-5.5836414622423245,5.585,-616.1168194449317,376.8050967460728,8.914703349116285,1053.2676951431283,8.941348503657181,0.6866273082561486,-242.00694,-16.34
783,Ravenclaw,Landon,Holcomb,2001-05-24,Right,60018.0,-592.8948431034594,1.8690916025438948,5.928948431034594,4.5310000000000015,928.31787282509,675.9053382282099,4.661148527093861,1057.866105647187,9.196488128584813,-0.624845897067288,-230.83331,-28.82
784,Gryffindor,Twyla,Hopper,1999-02-07,Left,37823.0,389.8878120780633,-5.758541665880923,-3.898878120780633,5.425,-448.62466296434616,581.3451136616344,-3.7586569862714176,964.0156342100817,4.05445044922508,-0.007462464537629044,-250.90708,161.21
785,Slytherin,Brain,Milburn,2000-06-30,Right,56679.0,-503.6359523420671,-7.2094423885737475,5.03635952342067,-7.459,-457.01130641952415,368.06931582165436,3.4312397136054327,1080.9521410411953,10.18391853973922,-0.4745656277240114,-253.95518,-105.66
786,Hufflepuff,Zachariah,Norman,1998-12-26,Left,50407.0,nan,4.274698836793701,-4.816470748200006,5.238,-595.408999245632,404.89774244613676,7.1964469478554545,1057.3676718469007,7.449067574551583,-0.11509025665110975,-243.72921,-33.09
787,Hufflepuff,Alvina,Fountain,1999-02-12,Right,41825.0,410.81926660633286,3.7382497372807,-4.108192666063331,5.729,-480.8877689514968,413.8686017217224,8.91740288380431,1046.1365408290508,8.236909138940955,0.5520961884159629,-241.79555,-41.43
788,Slytherin,Arnold,Kersey,1998-06-12,Right,37887.0,-515.8409219526714,-6.540225265528053,5.158409219526714,-7.491,-497.8380424628671,370.4816797403157,nan,1081.1865600725398,12.161321413854992,-1.2188837931329186,-252.12602,-82.61
789,Ravenclaw,Douglas,Yamamoto,1998-09-06,Right,31926.0,-533.7511005095837,4.698099580431473,5.337511005095837,3.959,448.9909525490543,577.6267712329169,4.097992374175616,1051.474763383652,7.330980555566479,-2.6534512523595803,-231.28464,20.04
790,Hufflepuff,Dollie,Gibson,1998-01-14,Right,55840.0,326.22171982116316,7.407129158171243,-3.262217198211632,5.698,-603.3918929741014,411.3884030926083,3.572576309284673,nan,2.7482777708263617,-1.1008769793740267,-241.80063,15.35
791,Hufflepuff,Ahmad,Barnette,2000-05-01,Left,32265.0,735.7118288303012,6.532917551673485,-7.357118288303013,3.533,-484.09260808944185,412.76332557427116,5.20924624307154,1040.4752526936827,7.360199823456132,-0.565621216820066,-245.3614,55.69
792,Gryffindor,Tyra,Tellez,2000-05-04,Right,74776.0,149.53328301056587,-5.843497776856911,-1.4953328301056583,1.734,-1040.7390173323095,665.2166781557472,-6.810648245755452,953.1997571656676,5.257587542415808,-0.4807921245087782,-255.42549,225.0
793,Hufflepuff,Eduardo,Maness,1998-09-25,Left,41420.0,472.3465373938677,6.791647843205682,-4.7234653739386765,4.852,-726.0540797178951,406.0884996713497,-0.6118719289076502,1065.361165783762,2.9135041858700768,1.0527398598012658,-244.80315,76.09
794,Hufflepuff,Sal,Alston,1997-06-19,Left,39521.0,622.6877428113496,3.0743457157379974,-6.2268774281134975,4.42,-320.0371228782,378.0453367018383,4.048976644723388,1043.780693998307,4.3579971860907945,0.013360069057390705,-246.71401,-2.52
795,Ravenclaw,Jim,Mcduffie,2000-07-07,Right,40050.0,nan,5.250260950315451,5.224316231823164,4.503,242.6742434192281,592.553674442198,nan,1039.713414058604,6.657375047598442,-0.1092218261475661,-231.70262,40.04
796,Hufflepuff,Son,Campos,2001-01-19,Left,26596.0,596.5666844065737,4.269317077750986,-5.9656668440657405,6.03,-102.81939115452002,409.9452290235061,10.870464705514596,1012.3407961757016,7.601552751044572,-1.5373921865492295,-240.96103,-27.51
797,Hufflepuff,Curtis,Nunez,1997-09-17,Left,19531.0,860.8581858275784,5.481710745693885,-8.608581858275784,5.329,-371.1708513963712,345.05035969230613,4.734478040721599,1039.40969178467,4.360911893648208,0.4363884612584624,-245.79261,30.0
798,Slytherin,Freddie,Bower,1999-01-13,Right,71429.0,-353.10034092590536,-6.9563353022920085,3.531003409259053,-6.428,-377.52231395997336,420.87752395878687,4.439096023183378,1046.0708573664754,9.694078393251583,-0.4820725362914324,-254.39264,-86.9
799,Slytherin,Cameron,Tillery,2000-01-10,Right,72748.0,nan,-3.0604585393559565,3.6512606416489177,-3.671,-518.5305551999894,436.6478557829657,4.428301409684453,1020.4368842138944,6.612472652838155,0.3755251551741971,-250.39719,-44.47
800,Slytherin,Boyd,Diamond,1998-10-18,Left,47292.0,-579.9387797057798,-7.095247875170831,5.799387797057798,-2.458,-414.7119064851424,415.20839915764526,7.299963582207259,1039.5431871632306,9.992427000272084,-1.0680379707206284,-247.42837000000003,-109.28
801,Ravenclaw,Diane,Maldonado,2000-11-23,Left,58448.0,-396.6592515539949,4.716843450902268,3.966592515539949,6.964,669.6709072112906,663.548340286618,2.9874669342443485,1050.0370377965496,6.528535830590737,1.2925029838670792,-230.24532,18.37
802,Gryffindor,Elnora,Wells,1999-08-04,Right,29122.0,743.6088561688605,-5.6839967826841065,-7.4360885616886065,4.415,-739.6706597521459,554.0521040806414,-4.027847131228279,938.3784860157505,4.327172942953466,0.15490886689353234,-255.70103,216.01
803,Ravenclaw,Clifford,Negron,2000-11-14,Right,62725.0,-666.6669290290581,8.434869783040032,6.6666692902905815,4.899,383.10693766353205,596.1986773425876,5.132872465196397,1034.397132509557,4.036582207019148,-0.7172142983176122,-228.72762000000003,6.06
804,Hufflepuff,Elden,Kauffman,1999-11-30,Left,34812.0,646.6169347557127,3.575001143879541,-6.466169347557128,6.171,-374.5873043331698,383.492673633032,5.8915226611317895,1043.7390506756292,5.405200239351403,-1.0666619382709928,-244.38415,-12.89
805,Ravenclaw,Tameka,Cooney,2000-05-15,Right,29265.0,-373.4077469995862,5.601658935263927,3.734077469995861,5.191,662.5321452114806,562.2597830878199,4.281893078756392,1066.6475826592696,6.919117111691098,0.049771921818006826,-230.32554,0.86
806,Gryffindor,Leanna,Mclain,1999-09-14,Left,53235.0,199.31091178563872,-5.640473071860651,-1.993109117856388,3.886,-913.9943801858462,604.6451055690114,-5.036502132639146,974.9859943616624,5.317340837417901,1.0776705836745797,-252.37095,179.62
807,Hufflepuff,Deloris,Peachey,2001-05-15,Right,60213.0,438.9870201120729,6.81843470295922,-4.389870201120727,4.827,-483.60430581628685,400.8942576083167,4.893938400493345,1045.3980407593012,3.3167072985608166,0.13385359300303662,-243.49307,-6.24
808,Gryffindor,Herman,Nall,1999-01-26,Left,57610.0,283.7509177245072,-4.370968872274487,-2.837509177245072,5.537000000000001,-611.2357930628903,602.9251435102741,-6.153689557946823,963.467005756491,1.619537308612077,0.5095244244241307,-251.14462000000003,180.77
809,Hufflepuff,Zenaida,Mclaurin,1999-11-07,Left,35205.0,641.5529712655081,3.410870019182461,-6.415529712655081,7.016,-539.3440197195158,419.7907246277919,2.7912559267449892,1053.1413662671705,5.354643729739603,-1.4226623405422438,-244.61918,31.28
810,Gryffindor,Amparo,Peace,2000-03-02,Left,59600.0,474.8477842368417,-5.842865959425247,-4.748477842368417,3.658,-578.0649068687998,581.4277768878081,-4.942080421460327,948.567167078313,2.465061238166504,0.9981393840545956,-255.25662000000003,172.12
811,Ravenclaw,Cassie,Amundson,2000-07-28,Left,37397.0,-385.2815527844695,5.790335459636303,3.852815527844695,5.658,449.8998349918916,646.4633522953932,5.836995183504432,nan,10.373792049308712,-0.3632424529861461,-229.26483,35.27
812,Ravenclaw,Ramiro,Bergeron,2000-04-09,Right,65226.0,-185.5585457632492,7.0793515559089455,1.855585457632492,8.304,524.0892224717896,592.3140383820844,5.1559460046381655,1064.1902850021872,5.307126707979154,0.7280698428287768,-230.22412000000003,-30.0
813,Ravenclaw,Belle,Noe,2001-07-22,Right,19443.0,-527.2283383424694,6.215314295749327,5.272283383424695,4.989,565.1270451043048,596.9545517861859,3.346715975907076,1071.8345222097046,8.399181762024714,0.7442138490833067,-228.26344,39.62
814,Slytherin,Pierre,Handy,1999-05-10,Right,46303.0,-415.85420204229393,-4.1663862987699245,4.15854202042294,-5.82,-538.4346545985698,410.95777069708083,4.965611838785561,1047.479375188918,10.618346240854997,0.21618563488970344,-250.58672,-42.85
815,Ravenclaw,Emile,Hudspeth,1997-08-05,Left,17277.0,-463.95397176765465,5.501400348256199,4.639539717676548,4.819,458.78349216696785,552.6217210478852,4.195597544713974,1049.7213520761286,6.751898411406941,-0.3650512244149574,-230.19753,31.96
816,Slytherin,Roosevelt,Cruz,2001-03-05,Right,45162.0,-371.6415253083115,-4.943742616133272,3.7164152530831154,-5.447,-509.66964370513153,407.5263941790734,3.2092111318935137,1071.3130286303024,10.817768658033463,1.0897514350032813,-251.25924,-48.11
817,Slytherin,Nell,Boettcher,1997-12-12,Right,46572.0,-611.5757920957723,-5.701988971438127,6.115757920957723,-3.675,-577.3606259906808,373.1309915961969,8.342000043818256,1037.5338180164765,9.54252057104816,1.2876640083355668,-247.86671,-115.73
818,Hufflepuff,Terri,Spring,1999-02-04,Right,49757.0,367.69095199960736,2.8354184096523087,-3.676909519996074,7.34,-465.81088264435317,473.7168029450325,6.085747061659565,1043.333387377317,7.247453558619819,nan,-241.35343,-9.93
819,Ravenclaw,Osvaldo,Lassiter,2001-09-20,Right,32931.0,-609.3808303159508,6.858854438241575,6.0938083031595065,3.784,594.0858696032377,576.8524470613878,4.748018612516816,1069.8907415924393,7.633852688548236,1.51663907340619,-228.64198,3.92
820,Gryffindor,Kisha,Cagle,1999-04-05,Left,67745.0,494.8341411728032,-4.991925108704158,-4.948341411728032,2.565,-848.9967296016632,611.0161622649158,-8.431116672589212,910.7900881234527,-0.3680215448133168,0.31129185871549875,-258.32359,260.78
821,Hufflepuff,Reuben,Battle,1997-08-07,Left,59701.0,706.2276506980212,3.221112205512709,-7.062276506980213,6.502000000000002,-396.80312595716833,434.221693838584,1.9945434539935505,1047.625183948392,3.5431852164331423,-0.00628572956525149,-246.88416,13.58
822,Hufflepuff,Jodi,Collett,2001-10-20,Left,17333.0,673.4624270627107,5.926021223903318,-6.7346242706271084,2.925,-298.5121987308118,385.2992867359632,5.957954966954419,1028.7136585159167,6.715939284802044,0.2721050571632995,-244.73169,49.93
823,Gryffindor,Hai,Burns,1998-12-15,Right,45797.0,605.0804027967865,-2.5118580617140767,-6.0508040279678665,6.519,-370.6685800894706,662.8662957918752,-5.530696237854847,970.3290274151436,5.141375460357121,1.2158280897014235,-249.47542,225.38
824,Slytherin,Cesar,Hogg,2000-05-16,Left,31818.0,-693.2228212275436,-4.304245472726978,6.9322282122754375,-2.9,-492.22639438793226,401.2535323514392,6.2572381275705675,1041.013677616133,9.117922569396685,nan,-244.9726,-66.31
825,Slytherin,Harriett,Nakamura,1997-02-09,Right,72471.0,nan,-6.3473763308849005,3.2441243136105182,-7.098,-465.30617606934464,405.5690914651922,4.024167908048208,1053.484606618076,9.688620434971476,0.5471085842647225,-255.27942,-83.62
826,Hufflepuff,Kathy,Brody,2001-01-18,Left,70192.0,420.0188576086634,6.2964695835810005,-4.200188576086634,6.894,-595.4663198376061,384.1764654736427,3.1636995835486657,1060.7816703470028,0.9790416419192772,-0.4560528417981576,-243.45619,-29.89
827,Gryffindor,Darrin,Lees,2001-10-20,Right,48662.0,430.69893543873815,-4.163496249390317,-4.306989354387381,5.13,-841.6016375545587,575.6337077886376,-7.8681423290788794,931.3968112213046,-0.7506760294830093,0.127564674496361,-254.13797,239.94
828,Ravenclaw,Catharine,Mahan,1999-05-03,Right,38114.0,-729.0208228475475,3.6038003638447886,7.290208228475474,2.5860000000000003,340.6278959048638,575.2868483446382,7.0354074545901595,1053.0910815718162,9.693494459849012,1.2386281429009007,-230.98958,-23.75
829,Gryffindor,Edmund,Moseley,1998-09-14,Left,45424.0,659.41027600119,-6.050627244244393,-6.594102760011902,4.007,-703.2239535554088,557.6415340028766,-4.523832704397145,929.1686627125816,2.400343765727809,0.05274674447399085,-256.66294,200.54
830,Hufflepuff,Sarah,Mccurdy,2000-05-24,Right,40041.0,423.72970727890487,7.297099109535134,-4.237297072789048,5.725,-413.6913707528254,392.29596800999326,3.3471567507216777,1037.2260073063885,1.8286400171438568,1.3960199262805228,-241.87543,32.42
831,Gryffindor,Leonard,Koehler,1997-04-05,Left,35189.0,307.48201035509516,-5.325588428226534,-3.074820103550951,4.841,-506.5198432427967,615.497090574321,nan,959.0186436199742,4.170306095585266,-0.02356620207748148,-250.64329,207.29
832,Ravenclaw,Kraig,Friday,2000-06-04,Right,56974.0,-684.1079066619286,5.309308948977173,6.841079066619287,4.55,615.7953506389223,589.9871075923998,5.3303291080718935,1054.2206947159798,5.746638240940437,0.30136229874911524,-229.56493,-36.1
833,Gryffindor,Bradly,Mcmillen,2001-03-25,Left,74248.0,376.62242719900917,-5.724800386172682,-3.766224271990093,3.746,-599.1357198007572,594.4549300475793,-5.317366426966962,947.998128828341,1.3950288430953932,0.570668639788672,-255.1393,159.53
834,Hufflepuff,Connie,Altman,1997-01-15,Left,54483.0,630.4975109781776,4.805572680387328,-6.304975109781776,7.501,-433.7154556740855,389.2053009082005,4.526551209902573,1047.3665428618947,2.6885702391181603,0.5301255630235352,-244.04898,-21.83
835,Ravenclaw,Richie,Darnell,1999-10-15,Left,44348.0,-493.8838976488537,4.031818167273793,4.938838976488537,5.164,469.83706298815315,582.2461673650957,4.794499333607458,1059.369843967149,7.293924054070565,-0.1317478196952138,-231.29002000000003,-16.27
836,Hufflepuff,Saundra,Low,1999-09-12,Right,63995.0,441.156982392476,6.1608160861465295,-4.411569823924759,3.5860000000000003,-463.238086252921,322.22165536711805,4.887882933957645,1058.3281001327096,1.3000739243146828,-0.5229390669604774,-245.92806,-57.46
837,Hufflepuff,Candi,Hammonds,1998-11-01,Right,57447.0,457.955818089167,3.817087108730844,-4.57955818089167,5.666,-568.0164530926243,402.9104654193309,4.811765383499381,1060.3265157872058,nan,-1.4622019833600248,-244.6276,-29.67
838,Ravenclaw,Rachael,Bullard,1997-02-25,Right,nan,-317.04031631617664,2.7275214114570887,3.1704031631617657,5.435,419.90056949311827,618.5679465532112,5.587186969463255,1061.1437630490075,12.430912590157742,1.9246075111855965,-230.96117,33.45
839,Gryffindor,Mamie,Hightower,1997-12-28,Left,64197.0,849.1318777579103,-0.4183538039460535,-8.491318777579103,6.5820000000000025,-442.00182192280334,689.6572057803877,-7.429914876640966,955.8738141999048,3.2760671462341624,-2.3871814853819697,-251.91111,270.27
840,Ravenclaw,Rolando,Braun,1999-01-18,Left,48452.0,-290.6711344446791,4.844407343929189,2.9067113444467907,6.768,444.4837853196204,592.7099527460847,3.4706951839244025,1036.1460804518829,4.817312467478311,2.24701984523719,-232.23808,20.23
841,Ravenclaw,Jack,Hulsey,2001-08-15,Right,32022.0,-406.45527420583437,4.865080584933962,4.0645527420583445,4.94,237.48184029368264,604.4814860155624,6.419351267085937,1048.591531986719,10.453043761802084,0.7823478551475295,-230.84066,24.83
842,Gryffindor,Marquis,Mackenzie,1999-07-29,Right,61014.0,647.8519548696518,-6.678475819253802,-6.478519548696518,3.172,-486.99643205360945,564.1391608532707,-4.109080319713842,926.5818267787394,1.6879172111024827,1.2561652429569825,-257.77104,168.59
843,Ravenclaw,Kenny,Sosa,1999-02-11,Right,41393.0,-515.2133206895481,4.95238530165257,5.152133206895481,5.558,780.141326061208,636.4915235009425,6.637259213344787,1067.2819789901873,10.105021482933699,-0.32039625984442444,-227.78551,-21.85
844,Hufflepuff,Ernesto,Pike,1997-08-02,Right,46773.0,472.0090214862,6.69788734413241,-4.720090214862,5.206,-768.0233696060183,415.001099890566,4.209252835228091,1062.9894638192095,6.1931747233186245,-0.60437445043786,-243.20593,26.94
845,Ravenclaw,Fredric,Carlin,1997-10-03,Right,57750.0,-534.6718399481708,4.698093812219663,5.346718399481709,5.459,542.351343620079,575.5754730388662,5.881152269776816,1057.5122540692266,6.095004623538343,0.9800450464155914,-230.64057000000003,-49.68
846,Hufflepuff,Trudy,Tejeda,2000-01-20,Left,53300.0,457.12979596402,5.735456476857263,-4.5712979596402015,4.182,-627.9412648575948,413.6533637854257,4.110188263532915,1056.8073251317285,5.5749905147348615,-1.2052889696104334,-244.6641,13.37
847,Hufflepuff,Tommy,Hendrickson,2000-11-13,Right,37022.0,616.9879337259185,7.469537151467064,-6.169879337259188,3.447,-304.539699954422,351.03124653586264,4.4382956060995875,1034.1322845168124,2.3528756641481894,-0.5125828849071086,-244.95814,23.38
848,Ravenclaw,Simon,Alicea,2000-10-11,Left,41673.0,-448.14008872230835,4.19432568773736,4.481400887223082,5.355,350.56521467937586,570.3810431036911,4.192601911021281,1046.6591583887848,6.143994704513396,0.9586758991644788,-232.15329,4.39
849,Slytherin,Janette,Coleman,2000-03-11,Right,42227.0,-483.18394632327767,-3.9317335197731613,4.831839463232777,-3.912,-674.349857968336,397.7111675275944,nan,1055.6689650493977,10.379274889578706,-1.0308276439595347,-248.3285,-59.13
850,Slytherin,Caroline,Whatley,1996-11-14,Right,60450.0,-487.7676402707261,-5.46362162867959,nan,-5.022,-565.0911202919156,381.1152016152613,5.295359241549946,1053.46246545215,8.781968928332605,1.3234029359105757,-251.22853,-98.27
851,Slytherin,Marina,Horning,2001-02-07,Left,58761.0,-420.98240438789145,-7.182910114424776,4.209824043878915,-5.151,-407.5242396169789,415.7446397715005,4.870222786882948,1055.472566479761,10.44571536772651,-1.12266122652429,-252.09192,-92.05
852,Slytherin,Donny,Lynn,1998-10-31,Right,75462.0,-435.76748155709817,-6.9909286650568925,4.357674815570982,-6.371,-583.2976275243492,366.87005209859,4.655958881643307,1066.9519596392824,8.895538017251601,-0.2680976137913073,-254.7269,-128.72
853,Ravenclaw,Paulette,Royster,2001-02-21,Left,28851.0,-536.3484047027246,4.788227859169645,5.363484047027247,3.867,181.41521700691501,562.3065863141346,6.9934881966547895,1043.06808947743,9.271632451774954,0.4966985865382396,-231.08956,8.29
